MainDrug,NDC,Strength,Formulation,Inactive
23155-227,71335-1645,400 mg,acyclovir tablet,SILICON DIOXIDE
23155-227,71335-1645,400 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,71335-0225,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,71335-0225,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
68382-791,71335-0225,400 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,71335-0225,400 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,71335-0225,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,71335-0225,400 mg,acyclovir tablet,"STARCH, CORN"
68382-791,68382-792,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,68382-792,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
68382-791,68382-792,800 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,68382-792,800 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,68382-792,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,68382-792,800 mg,acyclovir tablet,"STARCH, CORN"
69117-0018,71335-1284,400 mg,acyclovir tablet,ACYCLOVIR
69117-0018,71335-1284,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
69117-0018,71335-1284,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0018,71335-1284,400 mg,acyclovir tablet,POVIDONE K30
69117-0018,71335-1284,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5307,71335-1381,800 mg,acyclovir tablet,ACYCLOVIR
60505-5307,71335-1381,800 mg,acyclovir tablet,SILICON DIOXIDE
60505-5307,71335-1381,800 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5307,71335-1381,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5307,71335-1381,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
61442-112,71335-1053,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,71335-1053,400 mg,acyclovir tablet,"STARCH, CORN"
61442-112,71335-1053,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
61442-112,71335-1053,400 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,71335-1053,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,63629-7613,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,63629-7613,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
68382-791,63629-7613,400 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,63629-7613,400 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,63629-7613,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,63629-7613,400 mg,acyclovir tablet,"STARCH, CORN"
68382-791,68382-792,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,68382-792,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
68382-791,68382-792,800 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,68382-792,800 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,68382-792,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,68382-792,800 mg,acyclovir tablet,"STARCH, CORN"
61442-113,63629-1678,800 mg,acyclovir tablet,ACYCLOVIR
61442-113,63629-1678,800 mg,acyclovir tablet,"STARCH, CORN"
61442-113,63629-1678,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
61442-113,63629-1678,800 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-113,63629-1678,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-113,61442-112,800 mg,acyclovir tablet,ACYCLOVIR
61442-113,61442-112,400 mg,acyclovir tablet,"STARCH, CORN"
61442-113,61442-112,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
61442-113,61442-112,400 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-113,61442-112,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-112,63629-1005,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,63629-1005,400 mg,acyclovir tablet,"STARCH, CORN"
61442-112,63629-1005,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-112,63629-1005,400 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,63629-1005,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-112,61442-113,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,61442-113,800 mg,acyclovir tablet,"STARCH, CORN"
61442-112,61442-113,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-112,61442-113,800 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,61442-113,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
23155-227,71335-1757,400 mg,acyclovir tablet,ACYCLOVIR
23155-227,71335-1757,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
23155-227,71335-1757,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
23155-227,71335-1757,400 mg,acyclovir tablet,POVIDONE K25
23155-227,71335-1757,400 mg,acyclovir tablet,SILICON DIOXIDE
23155-227,71335-1757,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5307,63629-1193,800 mg,acyclovir tablet,ACYCLOVIR
60505-5307,63629-1193,800 mg,acyclovir tablet,SILICON DIOXIDE
60505-5307,63629-1193,800 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5307,63629-1193,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5307,63629-1193,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
31722-777,71335-0323,400 mg,acyclovir tablet,ACYCLOVIR
31722-777,71335-0323,400 mg,acyclovir tablet,SILICON DIOXIDE
31722-777,71335-0323,400 mg,acyclovir tablet,FERRIC OXIDE RED
31722-777,71335-0323,400 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,71335-0323,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
31722-777,71335-0323,400 mg,acyclovir tablet,"POVIDONE, UNSPECIFIED"
31722-777,71335-0323,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
31722-777,31722-778,400 mg,acyclovir tablet,ACYCLOVIR
31722-777,31722-778,800 mg,acyclovir tablet,SILICON DIOXIDE
31722-777,31722-778,800 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
31722-777,31722-778,800 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,31722-778,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
31722-777,31722-778,800 mg,acyclovir tablet,"POVIDONE, UNSPECIFIED"
31722-777,31722-778,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
60505-5307,63629-1192,800 mg,acyclovir tablet,ACYCLOVIR
60505-5307,63629-1192,800 mg,acyclovir tablet,SILICON DIOXIDE
60505-5307,63629-1192,800 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5307,63629-1192,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5307,63629-1192,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
69117-0018,71335-1111,400 mg,acyclovir tablet,ACYCLOVIR
69117-0018,71335-1111,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
69117-0018,71335-1111,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0018,71335-1111,400 mg,acyclovir tablet,POVIDONE K30
69117-0018,71335-1111,400 mg,acyclovir tablet,MAGNESIUM STEARATE
69117-0019,71335-1222,800 mg,acyclovir tablet,ACYCLOVIR
69117-0019,71335-1222,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
69117-0019,71335-1222,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0019,71335-1222,800 mg,acyclovir tablet,POVIDONE K30
69117-0019,71335-1222,800 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-113,63629-7639,800 mg,acyclovir tablet,ACYCLOVIR
61442-113,63629-7639,800 mg,acyclovir tablet,"STARCH, CORN"
61442-113,63629-7639,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
61442-113,63629-7639,800 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-113,63629-7639,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0018,71335-1077,400 mg,acyclovir tablet,ACYCLOVIR
69117-0018,71335-1077,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
69117-0018,71335-1077,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0018,71335-1077,400 mg,acyclovir tablet,POVIDONE K30
69117-0018,71335-1077,400 mg,acyclovir tablet,MAGNESIUM STEARATE
50268-061,55154-4332,400 mg,acyclovir tablet,ACYCLOVIR
50268-061,55154-4332,400 mg,acyclovir tablet,MAGNESIUM STEARATE
50268-061,55154-4332,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
50268-061,55154-4332,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
50268-061,55154-4332,400 mg,acyclovir tablet,"Starch, Corn"
68382-791,58118-0791,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,58118-0791,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
68382-791,58118-0791,400 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,58118-0791,400 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,58118-0791,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,58118-0791,400 mg,acyclovir tablet,"STARCH, CORN"
31722-777,67046-335,400 mg,acyclovir tablet,ACYCLOVIR
31722-777,67046-335,400 mg,acyclovir tablet,SILICON DIOXIDE
31722-777,67046-335,400 mg,acyclovir tablet,FERRIC OXIDE RED
31722-777,67046-335,400 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,67046-335,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-777,67046-335,400 mg,acyclovir tablet,POVIDONE
31722-777,67046-335,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
60505-5306,70934-557,400 mg,acyclovir tablet,ACYCLOVIR
60505-5306,70934-557,400 mg,acyclovir tablet,SILICON DIOXIDE
60505-5306,70934-557,400 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5306,70934-557,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,70934-557,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
60505-5306,60505-5307,400 mg,acyclovir tablet,ACYCLOVIR
60505-5306,60505-5307,800 mg,acyclovir tablet,SILICON DIOXIDE
60505-5306,60505-5307,800 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5306,60505-5307,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,60505-5307,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-113,70934-828,800 mg,acyclovir tablet,ACYCLOVIR
61442-113,70934-828,800 mg,acyclovir tablet,"STARCH, CORN"
61442-113,70934-828,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-113,70934-828,800 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-113,70934-828,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
23155-227,70934-465,400 mg,acyclovir tablet,ACYCLOVIR
23155-227,70934-465,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
23155-227,70934-465,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
23155-227,70934-465,400 mg,acyclovir tablet,POVIDONE K25
23155-227,70934-465,400 mg,acyclovir tablet,SILICON DIOXIDE
23155-227,70934-465,400 mg,acyclovir tablet,MAGNESIUM STEARATE
23155-227,23155-228,400 mg,acyclovir tablet,ACYCLOVIR
23155-227,23155-228,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
23155-227,23155-228,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
23155-227,23155-228,800 mg,acyclovir tablet,POVIDONE K25
23155-227,23155-228,800 mg,acyclovir tablet,SILICON DIOXIDE
23155-227,23155-228,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,70934-694,400 mg,acyclovir tablet,ACYCLOVIR
60505-5306,70934-694,400 mg,acyclovir tablet,SILICON DIOXIDE
60505-5306,70934-694,400 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5306,70934-694,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,70934-694,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
23155-228,70934-532,800 mg,acyclovir tablet,ACYCLOVIR
23155-228,70934-532,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
23155-228,70934-532,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
23155-228,70934-532,800 mg,acyclovir tablet,POVIDONE K25
23155-228,70934-532,800 mg,acyclovir tablet,SILICON DIOXIDE
23155-228,70934-532,800 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,70934-373,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,70934-373,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
68382-791,70934-373,400 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,70934-373,400 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,70934-373,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,70934-373,400 mg,acyclovir tablet,"STARCH, CORN"
69117-0019,70934-401,800 mg,acyclovir tablet,ACYCLOVIR
69117-0019,70934-401,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
69117-0019,70934-401,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0019,70934-401,800 mg,acyclovir tablet,POVIDONE K30
69117-0019,70934-401,800 mg,acyclovir tablet,MAGNESIUM STEARATE
69117-0018,70934-408,400 mg,acyclovir tablet,ACYCLOVIR
69117-0018,70934-408,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
69117-0018,70934-408,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0018,70934-408,400 mg,acyclovir tablet,POVIDONE K30
69117-0018,70934-408,400 mg,acyclovir tablet,MAGNESIUM STEARATE
23155-227,70934-512,400 mg,acyclovir tablet,ACYCLOVIR
23155-227,70934-512,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
23155-227,70934-512,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
23155-227,70934-512,400 mg,acyclovir tablet,POVIDONE K25
23155-227,70934-512,400 mg,acyclovir tablet,SILICON DIOXIDE
23155-227,70934-512,400 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,70934-354,400 mg,acyclovir tablet,ACYCLOVIR
31722-777,70934-354,400 mg,acyclovir tablet,SILICON DIOXIDE
31722-777,70934-354,400 mg,acyclovir tablet,FERRIC OXIDE RED
31722-777,70934-354,400 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,70934-354,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-777,70934-354,400 mg,acyclovir tablet,POVIDONE
31722-777,70934-354,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
31722-778,70934-313,800 mg,acyclovir tablet,ACYCLOVIR
31722-778,70934-313,800 mg,acyclovir tablet,SILICON DIOXIDE
31722-778,70934-313,800 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
31722-778,70934-313,800 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-778,70934-313,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-778,70934-313,800 mg,acyclovir tablet,POVIDONE
31722-778,70934-313,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,70934-131,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,70934-131,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
68382-791,70934-131,400 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,70934-131,400 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,70934-131,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,70934-131,400 mg,acyclovir tablet,"STARCH, PREGELATINIZED CORN"
68382-791,68382-792,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,68382-792,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
68382-791,68382-792,800 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,68382-792,800 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,68382-792,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,68382-792,800 mg,acyclovir tablet,"STARCH, PREGELATINIZED CORN"
60505-5307,61919-003,800 mg,acyclovir tablet,ACYCLOVIR
60505-5307,61919-003,800 mg,acyclovir tablet,SILICON DIOXIDE
60505-5307,61919-003,800 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5307,61919-003,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5307,61919-003,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-778,61919-530,800 mg,acyclovir tablet,ACYCLOVIR
31722-778,61919-530,800 mg,acyclovir tablet,SILICON DIOXIDE
31722-778,61919-530,800 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
31722-778,61919-530,800 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-778,61919-530,800 mg,acyclovir tablet,POVIDONE
31722-778,61919-530,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-778,61919-530,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-112,61919-370,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,61919-370,400 mg,acyclovir tablet,"STARCH, CORN"
61442-112,61919-370,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-112,61919-370,400 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,61919-370,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
31722-777,61919-654,400 mg,acyclovir tablet,ACYCLOVIR
31722-777,61919-654,400 mg,acyclovir tablet,COLLOIDAL SILICON DIOXIDE
31722-777,61919-654,400 mg,acyclovir tablet,FERRIC OXIDE RED
31722-777,61919-654,400 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,61919-654,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-777,61919-654,400 mg,acyclovir tablet,POVIDONE
31722-777,61919-654,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-112,51407-145,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,51407-145,400 mg,acyclovir tablet,"STARCH, CORN"
61442-112,51407-145,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-112,51407-145,400 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,51407-145,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-112,61442-113,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,61442-113,800 mg,acyclovir tablet,"STARCH, CORN"
61442-112,61442-113,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-112,61442-113,800 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,61442-113,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,55700-664,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,55700-664,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
68382-791,55700-664,400 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,55700-664,400 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,55700-664,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,55700-664,400 mg,acyclovir tablet,"STARCH, PREGELATINIZED CORN"
68382-791,68382-792,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,68382-792,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
68382-791,68382-792,800 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,68382-792,800 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,68382-792,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,68382-792,800 mg,acyclovir tablet,"STARCH, PREGELATINIZED CORN"
60505-5307,0440-7033,800 mg,acyclovir tablet,ACYCLOVIR
60505-5307,0440-7033,800 mg,acyclovir tablet,SILICON DIOXIDE
60505-5307,0440-7033,800 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5307,0440-7033,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5307,0440-7033,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
60505-5306,0904-5790,400 mg,acyclovir tablet,ACYCLOVIR
60505-5306,0904-5790,400 mg,acyclovir tablet,SILICON DIOXIDE
60505-5306,0904-5790,400 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5306,0904-5790,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,0904-5790,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
68382-791,69677-104,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,69677-104,400 mg,acyclovir tablet,"STARCH, PREGELATINIZED CORN"
68382-791,69677-104,400 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,69677-104,400 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,69677-104,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,69677-104,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
68382-791,68382-792,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,68382-792,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
68382-791,68382-792,800 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,68382-792,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,68382-792,800 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,68382-792,800 mg,acyclovir tablet,"STARCH, PREGELATINIZED CORN"
0093-8943,66116-414,400 mg,acyclovir tablet,ACYCLOVIR
0093-8943,66116-414,400 mg,acyclovir tablet,SILICON DIOXIDE
0093-8943,66116-414,400 mg,acyclovir tablet,LACTOSE MONOHYDRATE
0093-8943,66116-414,400 mg,acyclovir tablet,MAGNESIUM STEARATE
0093-8943,66116-414,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
0093-8943,66116-414,400 mg,acyclovir tablet,POVIDONES
0093-8943,66116-414,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
0093-8943,66116-414,400 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
61442-112,51655-678,400 mg,acyclovir tablet,ACYCLOVIR
61442-113,51655-099,800 mg,acyclovir tablet,ACYCLOVIR
31722-777,51655-300,400 mg,acyclovir tablet,ACYCLOVIR
31722-778,68071-3222,800 mg,acyclovir tablet,ACYCLOVIR
31722-778,68071-3222,800 mg,acyclovir tablet,SILICON DIOXIDE
31722-778,68071-3222,800 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
31722-778,68071-3222,800 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-778,68071-3222,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-778,68071-3222,800 mg,acyclovir tablet,POVIDONE
31722-778,68071-3222,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-792,66267-399,800 mg,acyclovir tablet,ACYCLOVIR
68382-792,66267-399,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
68382-792,66267-399,800 mg,acyclovir tablet,SILICON DIOXIDE
68382-792,66267-399,800 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-792,66267-399,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-792,66267-399,800 mg,acyclovir tablet,"STARCH, PREGELATINIZED CORN"
69117-0018,68071-5006,400 mg,acyclovir tablet,ACYCLOVIR
69117-0018,68071-5006,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
69117-0018,68071-5006,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0018,68071-5006,400 mg,acyclovir tablet,POVIDONE K30
69117-0018,68071-5006,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,68071-2287,400 mg,acyclovir tablet,ACYCLOVIR
60505-5306,68071-2287,400 mg,acyclovir tablet,SILICON DIOXIDE
60505-5306,68071-2287,400 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5306,68071-2287,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,68071-2287,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-112,68071-2447,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,68071-2447,400 mg,acyclovir tablet,"STARCH, CORN"
61442-112,68071-2447,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-112,68071-2447,400 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,68071-2447,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
23155-227,68071-2279,400 mg,acyclovir tablet,ACYCLOVIR
23155-227,68071-2279,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
23155-227,68071-2279,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
23155-227,68071-2279,400 mg,acyclovir tablet,POVIDONE K25
23155-227,68071-2279,400 mg,acyclovir tablet,SILICON DIOXIDE
23155-227,68071-2279,400 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,68071-2501,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,68071-2501,400 mg,acyclovir tablet,"STARCH, CORN"
61442-112,68071-2501,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-112,68071-2501,400 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,68071-2501,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-112,68071-2506,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,68071-2506,400 mg,acyclovir tablet,"STARCH, CORN"
61442-112,68071-2506,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-112,68071-2506,400 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,68071-2506,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
60505-5306,68071-2247,400 mg,acyclovir tablet,ACYCLOVIR
60505-5306,68071-2247,400 mg,acyclovir tablet,SILICON DIOXIDE
60505-5306,68071-2247,400 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5306,68071-2247,400 mg,acyclovir tablet,MAGNESIUM STEARATE
